1645446989.000000, IBI
13.906250,0.625000
14.500000,0.593750
15.156250,0.656250
15.812500,0.656250
16.484375,0.671875
17.171875,0.687500
17.812500,0.640625
18.453125,0.640625
19.156250,0.703125
19.843750,0.687500
20.500000,0.656250
66.968750,0.796875
76.734375,0.687500
182.937500,0.625000
183.562500,0.625000
187.421875,0.640625
188.046875,0.625000
188.734375,0.687500
189.359375,0.625000
189.984375,0.625000
190.640625,0.656250
191.281250,0.640625
191.906250,0.625000
211.734375,0.593750
212.375000,0.640625
217.375000,0.687500
217.984375,0.609375
218.593750,0.609375
219.250000,0.656250
219.859375,0.609375
220.453125,0.593750
229.343750,0.640625
230.046875,0.703125
230.687500,0.640625
231.296875,0.609375
231.921875,0.625000
249.125000,0.640625
249.718750,0.593750
250.390625,0.671875
250.968750,0.578125
257.906250,0.656250
258.562500,0.656250
259.218750,0.656250
259.859375,0.640625
260.484375,0.625000
261.093750,0.609375
261.750000,0.656250
262.453125,0.703125
263.046875,0.593750
324.640625,0.562500
325.312500,0.671875
325.953125,0.640625
326.656250,0.703125
339.921875,0.671875
340.546875,0.625000
460.406250,0.484375
461.062500,0.656250
461.625000,0.562500
502.843750,0.609375
503.484375,0.640625
504.109375,0.625000
659.312500,0.640625
659.937500,0.625000
660.546875,0.609375
661.218750,0.671875
661.812500,0.593750
662.421875,0.609375
683.859375,0.656250
684.484375,0.625000
685.125000,0.640625
685.781250,0.656250
700.328125,0.562500
724.390625,0.765625
732.078125,0.656250
732.750000,0.671875
733.421875,0.671875
757.421875,0.687500
758.062500,0.640625
758.703125,0.640625
759.390625,0.687500
760.046875,0.656250
760.703125,0.656250
761.437500,0.734375
762.046875,0.609375
772.187500,0.718750
772.875000,0.687500
773.531250,0.656250
774.171875,0.640625
774.812500,0.640625
775.484375,0.671875
776.125000,0.640625
776.781250,0.656250
777.390625,0.609375
778.078125,0.687500
778.781250,0.703125
779.453125,0.671875
783.406250,0.656250
784.031250,0.625000
784.656250,0.625000
785.312500,0.656250
785.921875,0.609375
786.546875,0.625000
787.187500,0.640625
787.828125,0.640625
788.562500,0.734375
789.218750,0.656250
789.968750,0.750000
790.687500,0.718750
791.250000,0.562500
827.640625,0.640625
828.281250,0.640625
828.984375,0.703125
829.687500,0.703125
830.343750,0.656250
831.031250,0.687500
831.671875,0.640625
832.328125,0.656250
833.015625,0.687500
833.656250,0.640625
834.296875,0.640625
834.937500,0.640625
835.593750,0.656250
836.296875,0.703125
836.968750,0.671875
837.640625,0.671875
843.140625,0.703125
843.812500,0.671875
849.203125,0.781250
849.859375,0.656250
850.531250,0.671875
857.046875,0.687500
857.609375,0.562500
858.312500,0.703125
858.921875,0.609375
859.531250,0.609375
860.156250,0.625000
860.812500,0.656250
861.390625,0.578125
862.015625,0.625000
862.656250,0.640625
863.328125,0.671875
866.765625,0.765625
867.421875,0.656250
868.062500,0.640625
868.750000,0.687500
884.093750,0.656250
884.765625,0.671875
902.734375,0.640625
903.468750,0.734375
927.468750,0.609375
928.109375,0.640625
928.765625,0.656250
929.406250,0.640625
930.046875,0.640625
930.671875,0.625000
964.156250,0.656250
969.609375,0.796875
970.250000,0.640625
970.875000,0.625000
976.640625,0.625000
977.312500,0.671875
