1645446989.000000, 1645446989.000000, 1645446989.000000
32.000000, 32.000000, 32.000000
-10,26,57
-11,27,58
-13,29,59
-13,31,60
-13,29,58
-10,27,57
-12,28,56
-15,29,55
-21,32,58
-25,32,56
-30,29,54
-31,31,54
-32,31,53
-38,31,48
-41,32,48
-28,26,52
-22,21,51
-24,19,49
-22,17,49
-16,16,51
-15,15,47
-11,14,43
-7,12,39
-4,14,36
-21,34,90
-10,91,108
-36,42,61
-29,25,39
-34,26,39
-47,28,39
-46,28,36
-38,31,44
-32,32,52
-29,31,52
-31,29,46
-35,29,44
-35,30,44
-33,30,45
-34,30,45
-35,30,44
-35,30,44
-35,30,45
-35,30,44
-36,30,44
-36,30,44
-36,31,43
-36,30,43
-35,30,44
-36,31,44
-36,31,44
-35,31,44
-35,30,43
-36,30,44
-36,30,44
-36,30,43
-38,31,43
-40,32,43
-40,33,44
-40,34,42
-42,36,42
-43,37,39
-40,35,44
-40,36,46
-41,36,44
-38,30,37
-35,24,38
-39,30,51
-46,35,59
-70,47,70
-67,36,73
-57,28,72
-45,12,68
-34,6,67
-27,-17,48
-27,-36,36
-17,-44,30
-18,-54,18
-10,-64,10
-13,-61,10
-35,-37,33
-24,-33,36
-11,-33,29
-17,-14,45
-21,6,66
-11,13,66
4,12,66
-3,13,71
-4,-3,64
0,-10,60
7,-19,56
5,-19,55
1,-16,55
3,-16,57
3,-15,57
2,-15,60
-6,-13,60
-5,-13,60
-4,-14,62
-6,-14,64
-6,-14,66
-8,-14,71
-6,-14,71
-4,-15,70
-7,-14,67
-8,-13,67
13,-9,81
2,-18,59
-39,-22,31
-103,-20,17
-46,-18,44
-16,-27,43
-30,-19,39
-40,-16,38
-39,-8,40
-23,-6,45
-15,-10,48
-24,-6,50
-31,-5,48
-35,-8,45
-35,-9,43
-30,-17,38
-15,-29,41
-10,-31,48
-7,-33,49
-2,-39,55
-13,-30,63
-27,-26,67
-6,-19,68
-17,-15,58
-45,2,60
-37,4,57
-19,4,45
-26,14,44
-50,33,49
-41,42,49
-33,41,43
-101,61,116
-75,23,37
-42,25,35
-20,25,40
-29,26,52
-31,27,48
-36,28,49
-35,30,52
-32,28,47
-35,27,44
-38,27,44
-41,27,44
-37,27,45
-35,27,45
-34,28,45
-35,28,46
-37,28,45
-37,27,44
-36,27,45
-35,26,46
-37,27,45
-37,28,45
-36,28,45
-36,28,45
-36,28,46
-36,27,45
-36,27,45
-36,27,45
-36,27,46
-36,27,45
-36,27,45
-36,27,45
-36,27,45
-36,27,46
-36,27,45
-36,28,45
-36,28,45
-36,27,45
-35,28,46
-35,27,46
-36,27,46
-36,27,45
-36,27,45
-36,27,45
-36,27,45
-36,27,45
-36,27,45
-36,27,45
-35,27,46
-36,28,45
-36,27,46
-35,27,46
-35,27,46
-34,27,46
-35,28,46
-35,27,46
-37,27,45
-37,27,45
-38,29,47
-38,27,51
-39,28,48
-41,31,52
-31,38,69
-20,36,71
-17,32,64
-17,26,58
-11,20,51
-5,9,46
-5,8,48
-9,9,53
-9,10,55
-10,14,61
-10,13,59
-8,11,59
1,10,62
2,11,63
-3,11,62
-18,12,57
-18,12,58
-10,10,62
-15,10,58
-14,8,57
-7,6,60
-11,5,58
-15,6,58
-12,6,60
-9,8,62
-13,9,62
-11,7,62
-6,7,65
-8,9,60
-9,11,61
-10,11,61
-8,14,64
-7,15,63
-9,8,62
-5,9,66
-7,10,61
-7,12,61
-6,10,62
-7,10,62
-6,10,63
-6,10,63
-7,11,62
-8,11,62
-9,11,62
-8,10,62
-8,10,62
-8,12,61
-8,10,61
-8,11,61
-8,11,61
-10,13,60
-8,12,61
-9,12,63
-8,12,64
-7,10,65
-8,10,65
-7,10,63
-7,8,62
-7,10,59
-9,9,57
-7,9,59
-8,9,61
-9,9,61
-9,9,63
-9,9,63
-10,9,62
-10,9,62
-9,8,61
-8,9,58
-8,9,58
-9,7,59
-8,8,62
-8,8,64
-8,10,68
-10,10,67
-13,10,64
-11,10,62
-11,10,61
-11,11,60
-10,11,62
-10,10,62
-8,9,62
-8,8,61
-7,8,60
-8,10,61
-8,10,62
-8,10,63
-9,10,62
-8,9,61
-6,9,61
-7,10,61
-8,9,61
-7,9,62
-8,10,62
-9,11,62
-8,11,62
-8,10,61
-6,10,62
-6,9,62
-7,10,61
-5,10,62
-4,10,63
-8,10,62
-7,12,63
-8,12,62
-10,11,60
-8,10,61
-6,9,61
-6,9,61
-8,11,63
-9,13,64
-9,13,63
-8,9,59
-7,8,58
-7,9,60
-6,12,63
-6,13,63
-7,12,63
-7,11,62
-6,10,62
-6,10,61
-7,10,61
-8,10,61
-7,10,61
-7,10,62
-6,11,62
-7,11,63
-6,11,63
-7,11,62
-7,11,62
-7,11,62
-7,11,62
-7,11,62
-8,11,62
-8,11,61
-8,12,60
-9,12,59
-8,11,59
-6,12,64
-4,14,67
-3,14,67
-3,13,62
-4,10,60
-5,10,60
-4,9,62
-3,9,64
-4,9,64
-4,9,64
-3,9,62
-5,8,60
-5,8,60
-5,8,60
-6,9,60
-5,10,61
-6,10,61
-6,9,62
-6,8,62
-4,7,62
-5,7,62
-4,7,63
-6,7,64
-6,7,64
-6,7,63
-5,7,63
-6,7,62
-5,7,63
-4,7,63
-5,6,62
-5,6,62
-5,7,62
-5,7,63
-5,7,62
-5,7,62
-4,7,62
-4,7,62
-4,7,62
-5,7,62
-5,7,62
-5,7,62
-5,6,62
-5,7,62
-4,7,63
-4,7,62
-5,7,62
-4,7,62
-4,7,62
-4,7,60
-4,8,59
0,10,62
-8,10,59
-29,10,46
-54,10,35
-39,7,43
-32,8,48
-34,9,46
-33,11,48
-26,14,55
-26,17,55
-23,19,55
-18,19,50
-16,19,44
-56,50,90
-31,31,74
-17,28,59
-22,27,40
-37,28,51
-42,26,51
-29,25,50
-29,25,50
-31,25,51
-30,24,51
-31,24,50
-33,25,50
-30,25,51
-29,25,51
-31,24,50
-31,24,50
-31,24,52
-28,25,51
-29,26,50
-30,27,49
-30,27,49
-27,25,51
-26,24,53
-26,23,54
-29,21,53
-30,21,53
-28,22,52
-29,24,51
-29,24,51
-30,24,51
-31,24,51
-31,23,51
-31,22,51
-31,22,51
-30,22,51
-30,22,51
-31,23,51
-31,23,51
-31,23,51
-31,23,51
-31,23,51
-30,22,52
-31,22,51
-31,23,51
-31,22,51
-30,23,51
-31,22,51
-31,22,51
-30,22,51
-31,22,51
-31,22,51
-31,23,51
-31,23,51
-31,23,51
-30,23,51
-31,22,51
-31,23,51
-31,23,51
-30,23,51
-30,23,51
-30,23,51
-31,23,51
-30,23,51
-30,23,51
-31,23,51
-31,23,51
-30,23,52
-31,23,51
-31,23,51
-31,23,51
-30,23,51
-30,23,51
-31,23,51
-31,23,51
-31,23,51
-31,23,52
-30,23,51
-30,22,51
-31,23,51
-30,23,51
-30,23,51
-30,23,51
-30,22,51
-33,22,49
-33,22,49
-32,23,51
-31,23,52
-30,23,51
-31,23,51
-31,23,51
-31,23,51
-31,22,51
-32,22,50
-31,23,51
-30,24,51
-30,24,51
-31,23,51
-31,23,51
-31,23,51
-31,23,51
-30,23,51
-30,23,51
-31,23,51
-31,23,51
-30,23,51
-30,23,51
-30,23,51
-31,23,51
-30,23,51
-30,24,51
-30,24,51
-31,23,51
-30,23,51
-30,23,51
-31,23,51
-31,24,51
-31,24,51
-30,23,51
-30,23,51
-31,23,51
-31,23,51
-30,23,51
-31,23,50
-31,23,50
-31,24,51
-30,24,51
-31,23,51
-32,23,50
-31,24,50
-30,24,51
-31,24,51
-31,24,51
-31,24,51
-31,23,51
-31,23,50
-32,23,50
-32,23,50
-29,25,51
-29,24,51
-30,24,51
-31,23,50
-31,23,50
-30,24,51
-30,24,51
-31,23,51
-31,23,51
-31,24,51
-31,24,51
-31,24,51
-30,24,51
-30,23,50
-31,23,51
-31,23,51
-30,24,51
-31,24,51
-31,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-31,24,51
-30,24,51
-30,24,51
-30,24,51
-31,24,50
-31,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-31,23,51
-31,23,51
-31,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-30,24,51
-31,23,51
-31,24,51
-31,24,50
-30,24,51
-29,24,51
-29,24,51
-30,24,51
-31,23,51
