1644227574.000000, 1644227574.000000, 1644227574.000000
32.000000, 32.000000, 32.000000
2,10,63
4,12,66
-1,13,63
-7,11,59
-7,6,57
-10,3,58
-12,5,60
-14,3,60
-12,10,69
-9,11,72
-8,10,70
-7,9,63
-6,9,60
-5,3,56
-5,0,54
-7,1,48
8,-4,55
9,-5,58
7,-3,60
18,-6,63
30,-5,66
12,-6,56
9,-3,54
8,1,63
9,4,69
15,8,71
14,7,66
9,7,65
15,7,64
21,7,64
3,3,54
0,2,55
1,6,62
11,10,69
9,15,72
7,13,68
9,8,64
11,6,63
7,5,62
1,4,60
0,3,62
3,2,62
4,3,63
4,7,67
3,8,67
1,7,64
1,2,61
3,1,61
0,6,65
-4,7,63
-13,9,62
-21,10,61
-26,10,60
-26,8,61
-22,7,62
-16,4,61
-15,5,62
-10,6,63
-9,6,63
-11,6,61
-14,8,62
-11,5,63
-12,5,62
-8,6,63
-4,6,65
-5,6,64
-3,6,64
-2,5,64
-6,5,63
-9,5,63
-4,5,64
-2,5,64
-5,7,64
-2,6,63
-4,6,63
-7,5,63
-5,5,64
-2,6,65
-3,7,64
-2,5,63
-2,7,64
-2,7,64
-8,7,62
-9,7,64
-7,7,64
-8,5,63
-6,3,63
-2,4,64
-2,3,64
-4,3,64
-3,3,64
-4,4,63
-2,4,64
-2,4,63
-3,5,63
-3,6,64
-2,5,64
-2,5,63
-4,6,63
-5,6,63
-5,5,63
-5,5,63
-7,5,64
-7,4,63
-7,4,63
-7,5,64
-7,6,64
-9,6,64
-10,6,63
-10,6,63
-9,6,63
-8,5,63
-7,5,63
-7,5,63
-7,5,63
-8,6,63
-8,6,63
-9,6,63
-10,6,63
-10,7,63
-10,6,63
-10,6,63
-10,6,63
-9,6,63
-9,5,63
-8,5,63
-9,5,63
-9,5,63
-9,5,64
-9,6,65
-10,5,64
-6,7,63
-10,11,65
-9,-1,61
-19,1,59
-19,6,62
-16,6,63
-13,8,62
-12,6,62
-12,7,63
-16,6,62
-17,6,61
-17,6,63
-15,6,63
-17,5,61
-16,6,62
-16,6,62
-16,6,62
-16,7,63
-16,6,62
-17,7,62
-18,7,62
-17,6,62
-16,6,62
-16,6,61
-15,5,62
-16,5,62
-15,6,62
-15,6,62
-16,7,62
-17,7,62
-17,7,62
-16,7,62
-16,6,62
-16,5,62
-16,5,62
-17,6,62
-16,6,62
-15,6,62
-16,7,62
-16,7,62
-17,7,62
-17,7,62
-16,6,62
-16,6,62
-16,6,62
-16,6,62
-16,6,62
-17,6,61
-17,6,62
-17,7,62
-16,7,62
-17,7,62
-17,7,61
-17,7,62
-17,6,61
-17,7,62
-16,6,62
-16,6,62
-17,6,61
-17,6,62
-17,6,62
-16,6,62
-17,4,61
-17,6,62
-14,6,62
-14,6,62
-15,5,62
-17,5,62
-16,6,62
-15,6,62
-15,6,63
-15,6,63
-17,7,63
-17,10,67
-15,7,69
