1644834634.000000, 1644834634.000000, 1644834634.000000
32.000000, 32.000000, 32.000000
-32,1,55
-32,1,55
-32,1,55
-32,1,55
-32,1,55
-31,1,55
-31,1,55
-32,2,55
-32,1,55
-33,1,54
-33,1,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,1,55
-31,1,55
-31,1,55
-31,2,55
-32,2,55
-31,2,55
-31,1,55
-31,2,55
-31,2,55
-31,2,55
-31,2,55
-32,2,55
-32,2,55
-32,1,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,1,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,55
-32,2,54
-32,2,55
-32,2,55
-33,2,55
-32,2,55
-33,2,55
-33,2,55
-33,1,54
-32,2,55
-33,2,55
-32,2,55
-32,1,55
-32,1,55
-31,2,55
-32,2,55
-31,2,55
-32,1,55
-32,1,55
-33,2,55
-32,2,55
-32,2,55
-32,1,55
-32,1,55
-32,1,55
-31,1,55
-31,2,55
-31,2,55
-30,2,56
-33,1,54
-32,1,55
-31,1,55
-31,-3,56
-33,-1,55
-33,-2,53
-26,2,57
-25,1,55
-30,4,57
-27,5,57
-28,6,56
-30,6,56
-31,4,55
-36,3,54
-33,3,56
-33,4,52
-39,3,52
-38,2,52
-36,4,52
-39,5,50
-39,4,52
-42,3,48
-41,2,49
-40,2,49
-36,2,54
-32,1,55
-31,0,54
-33,1,53
-36,0,55
-35,-3,53
-35,-1,54
-34,-2,56
-31,-1,54
-34,1,57
-32,3,55
-33,5,54
-35,6,53
-36,6,52
-36,4,52
-34,5,53
-34,6,54
-35,5,53
-34,5,53
-35,5,53
-35,4,53
-34,2,54
-33,2,54
-32,1,55
-34,1,55
-33,2,54
-33,2,54
-33,2,54
-35,2,53
-36,0,54
-34,0,53
-38,1,52
-39,2,49
-43,2,49
-42,2,49
-41,2,47
-44,4,46
-46,3,45
-46,4,44
-47,4,44
-48,2,43
-49,2,44
-47,2,44
-45,2,44
-45,2,45
-46,2,45
-46,2,44
-45,2,45
-46,2,44
-48,1,43
-47,1,44
-49,0,46
-45,1,45
-44,1,46
-40,2,48
-41,2,50
-43,2,47
-43,2,47
-44,3,45
-47,2,44
-51,0,42
-46,0,43
-49,-1,41
-51,-2,41
-49,-1,42
-48,1,41
-50,0,41
-52,0,40
-52,0,39
-51,0,39
-51,-1,40
-51,-3,39
-47,-5,42
-47,-6,41
-46,-9,41
-47,-9,40
-51,-7,38
-49,-6,39
-53,-7,39
-54,-5,36
-52,-4,39
-51,-5,39
-52,-3,38
-53,-3,37
-51,-4,39
-53,-4,35
-57,-4,32
-53,-6,33
-52,-5,34
-55,-4,35
-53,-4,35
-52,-4,38
-53,-2,36
-52,-2,37
-51,0,40
-48,2,44
-45,1,46
-45,0,44
-47,-1,43
-45,-1,46
-44,0,46
-43,-2,47
-41,0,46
-42,-2,50
-40,-1,51
-34,0,53
-37,-1,52
-39,1,50
-40,0,51
-42,0,49
-40,0,48
-41,-1,50
-41,0,49
-42,0,50
-41,0,49
-42,0,49
-43,0,50
-43,-1,49
-37,-1,51
-39,0,51
-40,0,49
-36,0,52
-36,1,52
-33,1,55
-31,3,56
-32,2,55
-29,5,55
-29,2,57
-32,2,56
-27,0,56
-32,-1,53
-41,-2,50
-41,1,49
-46,0,47
-47,2,42
-45,1,43
-48,0,44
-44,2,41
-45,1,41
-60,1,36
-54,1,39
-46,-1,44
-48,1,41
-48,2,41
-47,2,45
-47,4,46
-46,2,42
-46,3,44
-47,2,43
-44,2,44
-47,1,45
-45,1,46
-44,0,45
-51,3,39
-52,3,38
-55,4,36
-52,5,39
-53,5,35
-58,6,31
-57,6,30
-57,5,27
-64,1,23
-63,2,27
-55,1,30
-56,1,32
-56,1,32
-57,0,32
-58,1,31
-55,-1,32
-53,-2,34
-52,-5,38
-48,-4,43
-44,-2,45
-42,1,48
-46,5,44
-48,5,43
-46,3,41
-50,3,45
-48,3,40
-52,3,39
-50,3,40
-50,3,41
-48,3,42
-49,3,42
-49,4,41
-49,3,41
-49,3,40
-51,3,40
-52,3,39
-51,2,39
-49,3,40
-49,4,41
-49,4,41
-49,4,42
-49,3,41
-51,2,38
-51,2,39
-50,3,40
-50,4,40
-50,4,41
-49,4,41
-49,4,41
-50,2,40
-51,2,39
-51,3,39
-50,3,40
-50,4,40
-51,4,39
-49,3,40
-50,4,40
-51,3,39
-50,3,39
-51,2,39
-50,4,40
-50,4,40
-50,4,40
-50,3,40
-50,2,39
-52,2,38
-52,3,39
-50,4,40
-51,4,40
