1644233389.000000, 1644233389.000000, 1644233389.000000
32.000000, 32.000000, 32.000000
-23,7,59
-23,7,59
-23,7,59
-23,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-23,7,58
-23,7,59
-23,7,59
-23,7,59
-23,6,58
-22,7,59
-22,6,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-23,7,59
-23,7,59
-23,7,59
-23,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-21,7,59
-22,7,60
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-21,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,59
-22,7,60
-24,7,62
-28,6,63
-17,7,59
-16,6,54
-15,5,53
-15,5,55
-16,5,58
-15,6,61
-17,6,64
-14,7,65
-14,7,62
-14,7,61
-15,6,61
-15,6,61
-15,7,61
-16,6,62
-16,6,61
-16,6,61
-16,6,61
-17,6,61
-16,6,61
-15,6,61
-17,7,61
-17,7,61
-17,6,60
-17,7,61
-17,7,61
-17,6,61
-17,7,61
-17,6,61
-18,7,61
-17,7,61
-17,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-18,7,60
-17,7,61
-17,7,60
-17,7,61
-18,7,61
-17,7,61
-17,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-18,7,60
-17,7,60
-17,7,60
-17,7,60
-17,7,61
-17,6,61
-17,7,61
-17,7,61
-18,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,60
-17,7,61
-17,7,61
-17,7,61
-17,6,60
-17,6,61
-17,7,61
-17,6,61
-18,7,61
-18,7,60
-17,7,60
-17,7,61
-17,7,61
-18,7,61
-17,7,61
-17,7,61
-18,7,60
-17,7,61
-17,7,61
-18,7,60
-18,7,60
-17,7,61
-17,7,61
-17,7,61
-17,7,61
-18,6,61
-18,6,61
-17,7,60
-17,7,61
-17,7,61
-18,7,60
-18,7,60
-17,7,61
-17,7,61
-17,7,61
-18,7,60
-18,6,60
-17,7,61
-17,7,60
-17,7,60
-17,7,61
-17,6,61
-18,7,60
-18,7,60
-18,7,60
-19,7,60
-18,7,60
-18,7,60
-17,7,61
-17,6,61
-17,6,61
-17,6,61
-17,6,60
-17,7,60
-17,7,60
-17,7,60
-18,7,60
-18,7,61
-18,7,60
-18,7,60
-18,7,61
-17,7,61
-17,7,61
-17,6,60
-17,7,60
-17,7,61
-17,7,61
-18,7,60
-18,7,60
-18,7,60
-18,7,60
-17,7,61
-18,7,60
-18,7,60
-18,7,60
-17,7,61
-18,7,60
-17,7,60
-18,7,61
-18,7,60
-18,7,60
-18,7,60
-18,7,61
-18,7,60
-18,7,60
-19,6,61
-18,7,62
-19,8,62
-16,9,66
-14,11,70
-17,9,69
-12,8,69
-9,7,75
-7,7,84
-6,7,87
-4,8,87
-8,6,80
-10,5,73
-10,5,59
-10,5,54
-12,7,45
-19,3,31
-26,1,24
-41,-4,21
-56,-8,17
-62,-12,15
-77,-16,6
-83,-20,5
-79,-23,9
-67,-21,17
-60,-21,21
-52,-18,34
-40,-14,43
