1644226061.000000, 1644226061.000000, 1644226061.000000
32.000000, 32.000000, 32.000000
-2,43,43
-2,44,46
2,44,47
3,43,44
1,43,45
-3,45,46
-2,44,45
-2,43,45
-6,42,46
-4,42,47
-1,42,47
-3,42,46
-4,40,47
-5,37,47
-3,41,49
-2,41,52
-3,45,54
-4,45,53
-6,43,53
-8,42,51
-8,40,49
-7,38,48
-6,37,47
-6,39,47
-6,40,51
-7,39,52
-7,39,51
-7,39,51
-6,38,52
-7,38,49
-7,38,48
-5,38,49
-7,39,50
-6,40,51
-7,40,50
-7,39,51
-6,38,51
-7,39,48
-6,39,50
-5,40,50
-7,40,49
-7,40,50
-7,39,51
-7,39,51
-7,40,49
-7,40,49
-7,40,48
-5,39,49
-6,39,48
-6,39,49
-6,38,49
-6,39,49
-6,39,50
-6,39,50
-6,39,50
-6,40,50
-6,40,50
-6,39,50
-5,39,50
-6,40,50
-6,40,49
-6,40,50
-6,40,50
-6,39,49
-6,39,50
-6,39,49
-6,40,49
-6,40,48
-6,40,49
-5,40,50
-5,40,50
-6,39,50
-6,39,49
-6,40,48
-6,40,49
-6,40,49
-5,40,49
-6,40,49
-6,40,50
-6,40,50
-5,40,49
-5,40,49
-6,39,49
-6,39,48
-6,39,49
-5,39,50
-5,40,50
-5,39,50
-5,39,49
-5,40,49
-6,40,49
-6,40,49
-6,39,50
-6,39,50
-6,39,51
-6,38,51
-6,38,51
-5,38,50
-5,40,49
-5,40,50
-6,39,51
-7,39,51
-7,38,52
-5,38,51
-5,37,50
-5,36,48
-4,34,47
-4,34,46
-3,31,45
-5,31,45
-10,28,47
-4,26,51
-7,27,52
-12,27,57
-7,27,61
-10,26,61
-12,24,63
-11,24,65
-7,23,64
-10,19,63
-11,17,62
-11,19,61
-9,18,62
-10,16,64
-10,16,62
-13,16,60
-11,14,62
-9,14,62
-11,15,61
-8,13,60
-10,12,59
-10,12,58
-8,13,58
-9,12,56
-11,8,57
-14,9,59
-12,9,59
-7,3,63
-6,2,64
-9,1,67
-8,-2,71
-5,-3,71
-6,-3,67
-6,0,67
-8,1,65
-10,1,64
-10,1,63
-11,0,60
-13,0,59
-13,0,61
-11,1,63
-9,1,63
-10,0,62
-12,0,60
-12,0,61
-8,1,63
-9,0,62
-11,0,61
-11,0,61
-10,1,61
-9,1,62
-10,0,63
-8,-1,63
-9,0,63
-10,0,63
-11,0,62
-10,1,62
-8,1,63
-11,0,62
-10,0,62
-9,0,63
-9,0,62
-10,0,61
-11,-1,61
-8,-2,61
-5,-2,59
0,-1,51
-1,-5,46
-14,-5,55
-23,-9,66
-26,-11,70
-12,-10,70
-9,-13,67
-13,-13,67
-14,-10,65
-13,-11,63
-12,-11,65
-10,-10,62
-12,-10,62
-10,-11,63
-12,-12,64
-13,-12,63
-16,-11,63
-15,-11,63
-13,-11,59
-17,-11,60
-17,-11,61
-14,-9,59
-12,-12,58
-11,-12,62
-13,-11,62
-14,-10,60
-12,-11,60
-11,-11,62
-10,-11,62
-11,-9,60
-10,-9,58
-11,-10,57
-9,-11,60
-11,-12,59
-12,-12,58
-10,-13,60
-6,-13,62
-9,-14,62
-11,-13,59
-10,-13,58
-8,-14,61
-7,-16,64
-7,-16,64
-10,-16,64
-8,-16,63
-7,-15,62
-7,-16,62
-8,-16,64
-8,-16,63
-7,-17,65
-8,-17,65
-18,-16,59
-23,-16,56
-11,-17,60
-12,-18,59
-17,-16,55
-17,-15,54
