1646061149.000000, 1646061149.000000, 1646061149.000000
32.000000, 32.000000, 32.000000
-9,6,64
-9,6,64
-9,6,64
-8,7,64
-8,7,64
-8,7,63
-8,7,64
-9,6,63
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-9,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-9,7,64
-8,7,63
-8,7,64
-8,7,64
-8,7,64
-9,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-9,7,63
-9,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-9,7,64
-9,7,64
-9,7,64
-8,7,64
-8,7,63
-9,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,64
-8,7,63
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,63
-9,7,64
-9,7,64
-8,7,64
-9,7,64
-9,7,63
-8,7,64
-9,7,64
-9,7,64
-9,6,64
-9,6,64
-9,6,64
-9,6,64
-9,7,64
-9,7,64
-9,6,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-8,7,64
-9,7,64
-9,7,64
-8,7,64
-9,7,64
-8,6,64
-9,7,64
-9,7,64
-9,6,64
-9,6,64
-9,6,63
-9,6,64
-9,7,64
-9,6,64
-8,7,64
-8,7,64
-9,6,64
-9,6,64
-9,7,64
-9,6,64
-8,7,64
-8,7,64
-9,7,64
-9,6,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,6,64
-9,7,64
-9,7,64
-8,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-8,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-8,7,64
-9,7,64
-9,7,64
-8,7,64
-8,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-8,7,63
-9,7,64
-8,7,64
-8,7,63
-10,6,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,64
-9,7,63
-9,7,64
-8,7,64
-8,7,63
-8,6,63
-9,7,63
-8,5,64
-8,6,64
-9,6,64
-9,7,64
-8,7,64
-8,8,64
-8,8,64
-7,8,64
-7,7,64
-8,7,64
-8,6,64
-7,6,64
-8,6,64
-10,5,63
-10,5,64
-10,6,64
-10,6,64
-8,7,64
-9,7,63
-8,6,64
-8,5,63
-7,6,64
-4,6,65
-5,6,64
-6,6,64
-7,6,64
-7,5,64
-7,5,64
-9,6,64
-7,8,64
-6,8,64
-5,7,64
-6,7,64
-7,5,64
-6,5,64
