1645449146.000000, 1645449146.000000, 1645449146.000000
32.000000, 32.000000, 32.000000
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,29,45
-34,30,45
-34,30,45
-35,30,45
-35,29,45
-35,30,45
-35,30,45
-34,30,45
-35,30,45
-34,30,45
-35,30,45
-35,30,45
-35,29,45
-35,30,45
-35,30,45
-34,30,45
-34,30,46
-34,30,45
-35,30,45
-34,30,45
-35,29,45
-35,30,45
-34,30,45
-34,30,45
-35,30,46
-34,30,46
-34,30,45
-35,30,45
-35,30,45
-34,30,45
-34,30,45
-34,30,45
-34,30,45
-34,30,45
-34,30,46
-34,30,46
-35,29,45
-35,30,45
-35,30,45
-34,30,45
-34,30,45
-35,30,45
-34,30,45
-35,30,45
-35,30,45
-34,30,45
-35,30,45
-35,30,45
-34,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,44
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,30,44
-35,30,44
-35,30,44
-36,30,45
-35,30,44
-36,30,44
-36,30,44
-35,30,45
-35,30,45
-35,30,44
-35,30,44
-35,30,44
-35,30,45
-35,30,44
-36,30,45
-36,30,45
-36,30,44
-36,30,44
-35,30,44
-35,30,45
-36,30,45
-35,30,44
-36,30,44
-36,30,44
-35,30,45
-36,30,45
-35,30,45
-35,30,45
-35,30,44
-35,30,44
-35,29,44
-35,31,45
-35,30,45
-36,30,45
-36,30,44
-35,30,44
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,44
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,44
-35,30,45
-35,30,45
-36,30,45
-35,30,44
-35,30,44
-35,30,45
-35,30,45
-34,30,45
-35,30,44
-36,30,44
-36,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,30,45
-35,30,45
-35,30,45
-36,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,29,45
-36,29,45
-35,30,44
-34,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,44
-36,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-35,30,45
-36,30,44
-35,30,45
-35,30,45
-35,30,45
-36,30,44
-36,30,44
-35,30,44
-35,30,45
-35,30,45
-35,30,45
-36,30,44
-36,30,44
-36,30,44
-35,30,45
-36,30,44
-36,30,44
-35,30,45
-34,30,45
-35,30,44
-34,30,45
-35,30,45
-36,29,44
-37,29,44
-35,30,44
-35,30,45
-36,30,44
-36,30,44
-36,30,44
-36,30,45
-36,30,45
-35,29,45
-35,30,45
-35,30,45
-36,30,45
-35,30,45
-36,29,45
-35,30,45
-36,29,45
-36,29,45
-41,31,45
-46,34,50
-43,38,54
-41,32,59
-36,30,65
-40,35,63
-36,34,57
-38,36,56
-37,35,47
-31,28,44
-31,27,44
-30,13,43
-30,4,42
-31,1,41
-30,-15,34
-36,-14,36
-34,-18,35
-31,-23,37
-30,-27,42
-29,-25,44
-28,-23,50
-37,-15,53
-37,-11,54
-27,-9,58
-29,-4,59
-30,1,58
-29,7,60
-27,7,59
-38,10,60
-42,14,65
-35,7,59
-31,6,54
-30,8,59
-28,7,60
-31,8,56
-31,7,55
-33,7,54
-35,6,53
-37,5,53
-37,5,53
-35,5,54
-35,5,53
-35,6,54
-34,5,54
-36,6,54
-36,6,53
-34,7,52
-34,7,52
-35,8,54
-34,6,54
-35,5,53
-37,6,53
-38,5,53
-37,5,53
-36,5,53
-36,5,53
-36,5,53
-36,5,53
-36,5,53
-37,5,53
-37,5,52
-37,5,52
-36,5,53
-37,5,53
-37,5,52
-37,5,52
-37,5,53
-36,5,53
-36,5,52
-37,6,53
-38,5,52
-37,5,53
-37,5,52
-36,5,54
-33,3,54
-34,4,53
-38,9,54
-37,11,55
-36,11,55
-34,12,53
-36,11,52
-36,9,52
-33,7,53
-34,5,53
-32,3,52
-32,2,54
-30,5,60
-29,5,59
-30,9,59
-28,10,56
-27,10,55
-26,10,54
-27,8,53
-30,7,55
-30,5,59
-30,5,60
-26,3,61
-22,4,60
-19,4,59
-19,7,60
-21,9,58
-19,9,58
-21,11,58
-23,10,58
-23,8,58
-26,7,58
-27,6,58
-28,6,58
-29,6,59
-28,5,57
-28,6,58
-27,7,57
-27,7,57
-27,7,57
-26,6,58
-27,5,57
-27,5,57
-27,2,57
-29,1,57
-28,0,57
-27,0,58
-27,0,58
-27,-1,57
-28,-1,55
-31,-1,56
-35,-2,56
-36,-3,55
-37,-4,54
-38,-4,53
-37,-5,53
-36,-5,54
-35,-5,54
-34,-6,54
-34,-5,52
-34,-5,53
-33,-5,53
-35,-6,53
